,region,category,parameter,mode,powertrain,year,unit,value
2669,14,0,1,4,0,2010,3,1300.0
2670,14,0,3,4,0,2010,3,2900.0
2671,14,0,1,4,2,2010,3,2.0
2672,14,0,3,4,2,2010,3,2.0
2673,14,0,3,4,3,2010,3,210.0
2674,14,0,0,2,5,2010,4,7300.0
2675,14,0,4,0,1,2010,5,0.300000011920929
2676,14,0,2,4,1,2010,5,0.100000001490116
2677,14,0,4,4,1,2010,5,0.013000000268221
2678,14,0,2,1,1,2010,5,0.009999999776483
2679,14,0,4,1,1,2010,5,0.002400000113994
2680,14,0,2,3,1,2010,5,0.012000000104308
2681,14,0,3,1,3,2010,3,40.0
2682,14,0,1,3,0,2010,3,26.0
2683,14,0,3,3,0,2010,3,97.0
2684,14,0,3,3,0,2011,3,110.0
2685,14,0,1,3,0,2011,3,11.0
2686,14,0,3,1,3,2011,3,430.0
2687,14,0,4,1,1,2011,5,0.006099999882281
2688,14,0,2,1,1,2011,5,0.064999997615814
2689,14,0,4,4,1,2011,5,0.020999999716878
2690,14,0,2,4,1,2011,5,0.170000001788139
2691,14,0,4,0,1,2011,5,0.300000011920929
2692,14,0,0,2,5,2011,4,1500.0
2693,14,0,3,4,2,2011,3,2.0
2694,14,0,3,4,0,2011,3,5100.0
2695,14,0,1,4,0,2011,3,2200.0
2696,14,0,3,0,0,2011,3,1900.0
2697,14,0,1,0,0,2011,3,36.0
2698,14,0,0,2,4,2011,4,6.09999990463257
2699,14,0,4,3,1,2011,5,0.002400000113994
2700,14,0,2,3,1,2011,5,0.00400000018999
2701,14,0,1,1,3,2011,3,360.0
2702,14,0,3,1,2,2011,3,58.0
2703,14,0,1,1,2,2011,3,38.0
2704,14,0,3,1,0,2011,3,12000.0
2705,14,0,1,1,0,2011,3,7100.0
2706,14,0,2,0,1,2011,5,0.109999999403954
2707,14,0,3,4,3,2011,3,260.0
2708,14,0,3,4,3,2012,3,310.0
2709,14,0,2,0,1,2012,5,0.150000005960464
2710,14,0,1,1,0,2012,3,12000.0
2712,14,0,1,1,2,2012,3,29.0
2713,14,0,3,1,2,2012,3,87.0
2714,14,0,1,1,3,2012,3,7500.0
2715,14,0,2,3,1,2012,5,0.003899999894202
2716,14,0,4,3,1,2012,5,0.003000000026077
2717,14,0,0,2,4,2012,4,59.0
2718,14,0,1,0,0,2012,3,47.0
2719,14,0,3,0,0,2012,3,1500.0
2720,14,0,1,4,0,2012,3,6500.0
2721,14,0,3,4,0,2012,3,12000.0
2722,14,0,3,4,2,2012,3,3.0
2723,14,0,1,4,3,2012,3,11.0
2724,14,0,0,2,5,2012,4,8900.0
2725,14,0,4,0,1,2012,5,0.239999994635582
2726,14,0,2,4,1,2012,5,0.579999983310699
2727,14,0,4,4,1,2012,5,0.046999998390675
2728,14,0,2,1,1,2012,5,0.189999997615814
2729,14,0,4,1,1,2012,5,0.014999999664724
2730,14,0,3,1,3,2012,3,7900.0
2731,14,0,1,3,0,2012,3,10.0
2732,14,0,3,3,0,2012,3,140.0
2733,14,0,1,3,0,2013,3,16.0
2735,14,0,4,1,1,2013,5,0.037000000476837
2736,14,0,2,1,1,2013,5,0.469999998807907
2737,14,0,4,4,1,2013,5,0.074000000953674
2738,14,0,2,4,1,2013,5,0.620000004768372
2739,14,0,4,0,1,2013,5,0.170000001788139
2741,14,0,1,4,3,2013,3,5.0
2742,14,0,3,4,2,2013,3,3.0
2743,14,0,1,4,2,2013,3,1.0
2745,14,0,1,4,0,2013,3,6600.0
2746,14,0,3,0,0,2013,3,1000.0
2747,14,0,1,0,0,2013,3,68.0
2748,14,0,0,2,4,2013,4,400.0
2749,14,0,4,3,1,2013,5,0.003500000108033
2750,14,0,2,3,1,2013,5,0.006200000178069
2752,14,0,3,1,2,2013,3,110.0
2753,14,0,1,1,2,2013,3,42.0
2756,14,0,2,0,1,2013,5,0.219999998807907
2757,14,0,3,4,3,2013,3,370.0
2758,14,0,3,3,0,2013,3,160.0
2759,14,0,3,3,0,2014,3,180.0
2760,14,0,3,4,3,2014,3,450.0
2761,14,0,2,0,1,2014,5,0.699999988079071
2764,14,0,1,1,2,2014,3,28.0
2765,14,0,3,1,2,2014,3,140.0
2767,14,0,2,3,1,2014,5,0.013000000268221
2768,14,0,4,3,1,2014,5,0.003899999894202
2769,14,0,0,2,4,2014,4,690.0
2770,14,0,1,0,0,2014,3,220.0
2771,14,0,3,0,0,2014,3,810.0
2772,14,0,1,4,0,2014,3,6900.0
2774,14,0,1,4,2,2014,3,4.0
2775,14,0,3,4,2,2014,3,4.0
2776,14,0,3,0,3,2014,3,32.0
2777,14,0,1,4,3,2014,3,2.0
2779,14,0,1,0,2,2014,3,1.0
2780,14,0,3,0,2,2014,3,1.0
2781,14,0,1,0,3,2014,3,2.0
2782,14,0,4,0,1,2014,5,0.140000000596046
2783,14,0,2,4,1,2014,5,0.589999973773956
2784,14,0,4,4,1,2014,5,0.098999999463558
2785,14,0,2,1,1,2014,5,0.560000002384186
2786,14,0,4,1,1,2014,5,0.063000001013279
2788,14,0,1,3,0,2014,3,32.0
2789,14,0,1,3,0,2015,3,18.0
2791,14,0,4,1,1,2015,5,0.119999997317791
2792,14,0,2,1,1,2015,5,1.10000002384186
2793,14,0,4,4,1,2015,5,0.129999995231628
2794,14,0,2,4,1,2015,5,0.649999976158142
2795,14,0,4,0,1,2015,5,0.209999993443489
2796,14,0,1,0,3,2015,3,5.0
2797,14,0,3,0,2,2015,3,14.0
2799,14,0,1,4,3,2015,3,110.0
2800,14,0,3,0,3,2015,3,110.0
2801,14,0,3,4,2,2015,3,61.0
2802,14,0,1,4,2,2015,3,53.0
2804,14,0,1,4,0,2015,3,8000.0
2805,14,0,3,0,0,2015,3,1200.0
2806,14,0,1,0,0,2015,3,140.0
2807,14,0,0,2,4,2015,4,2100.0
2808,14,0,4,3,1,2015,5,0.004499999806285
2809,14,0,2,3,1,2015,5,0.006200000178069
2811,14,0,3,1,2,2015,3,310.0
2812,14,0,1,1,2,2015,3,160.0
2815,14,0,2,0,1,2015,5,0.389999985694885
2816,14,0,3,4,3,2015,3,740.0
2817,14,0,3,3,0,2015,3,170.0
2818,14,0,3,3,2,2015,3,5.0
2819,14,0,3,3,3,2015,3,36.0
2820,14,0,3,3,3,2016,3,39.0
2821,14,0,3,3,2,2016,3,2.0
2822,14,0,3,3,0,2016,3,220.0
2823,14,0,3,4,3,2016,3,1200.0
2824,14,0,2,0,1,2016,5,1.70000004768372
2827,14,0,1,1,2,2016,3,130.0
2828,14,0,3,1,2,2016,3,460.0
2830,14,0,2,3,1,2016,5,0.017000000923872
2831,14,0,4,3,1,2016,5,0.005599999800324
2832,14,0,0,2,4,2016,4,3100.0
2833,14,0,1,0,0,2016,3,470.0
2834,14,0,3,0,0,2016,3,1500.0
2835,14,0,1,4,0,2016,3,10000.0
2837,14,0,1,4,2,2016,3,99.0
2838,14,0,3,4,2,2016,3,160.0
2839,14,0,3,0,3,2016,3,310.0
2840,14,0,1,4,3,2016,3,81.0
2842,14,0,3,0,2,2016,3,27.0
2843,14,0,1,0,2,2016,3,27.0
2844,14,0,1,0,3,2016,3,150.0
2845,14,0,4,0,1,2016,5,0.28999999165535
2846,14,0,2,4,1,2016,5,0.75
2847,14,0,4,4,1,2016,5,0.180000007152557
2848,14,0,2,1,1,2016,5,0.980000019073486
2849,14,0,4,1,1,2016,5,0.170000001788139
2851,14,0,1,3,0,2016,3,54.0
2852,14,0,1,3,0,2017,3,43.0
2854,14,0,4,1,1,2017,5,0.25
2855,14,0,2,1,1,2017,5,1.29999995231628
2856,14,0,4,4,1,2017,5,0.230000004172325
2857,14,0,2,4,1,2017,5,0.939999997615814
2858,14,0,4,0,1,2017,5,0.360000014305115
2859,14,0,1,0,3,2017,3,34.0
2860,14,0,1,0,2,2017,3,11.0
2861,14,0,3,0,2,2017,3,20.0
2863,14,0,1,4,3,2017,3,27.0
2864,14,0,3,0,3,2017,3,400.0
2865,14,0,3,4,2,2017,3,180.0
2866,14,0,1,4,2,2017,3,26.0
2869,14,0,3,0,0,2017,3,1900.0
2870,14,0,1,0,0,2017,3,340.0
2871,14,0,0,2,4,2017,4,5600.0
2872,14,0,4,3,1,2017,5,0.006200000178069
2873,14,0,2,3,1,2017,5,0.014000000432134
2875,14,0,3,1,2,2017,3,750.0
2876,14,0,1,1,2,2017,3,270.0
2879,14,0,2,0,1,2017,5,0.939999997615814
2880,14,0,3,4,3,2017,3,1800.0
2881,14,0,3,3,0,2017,3,260.0
2882,14,0,3,3,2,2017,3,2.0
2883,14,0,1,3,3,2017,3,2.0
2884,14,0,3,3,3,2017,3,52.0
2885,14,0,3,3,3,2018,3,66.0
2886,14,0,1,3,3,2018,3,1.0
2887,14,0,3,3,2,2018,3,2.0
2888,14,0,3,3,0,2018,3,550.0
2889,14,0,3,4,3,2018,3,2700.0
2890,14,0,2,0,1,2018,5,1.70000004768372
2893,14,0,1,1,2,2018,3,160.0
2894,14,0,3,1,2,2018,3,750.0
2896,14,0,2,3,1,2018,5,0.109999999403954
2897,14,0,4,3,1,2018,5,0.012000000104308
2898,14,0,0,2,4,2018,4,8600.0
2899,14,0,1,0,0,2018,3,620.0
2900,14,0,3,0,0,2018,3,1800.0
2903,14,0,1,4,2,2018,3,94.0
2904,14,0,3,4,2,2018,3,280.0
2905,14,0,3,0,3,2018,3,500.0
2906,14,0,1,4,3,2018,3,42.0
2908,14,0,3,0,2,2018,3,20.0
2909,14,0,1,0,3,2018,3,54.0
2910,14,0,4,0,1,2018,5,0.360000014305115
2911,14,0,2,4,1,2018,5,1.29999995231628
2912,14,0,4,4,1,2018,5,0.310000002384186
2913,14,0,2,1,1,2018,5,1.89999997615814
2914,14,0,4,1,1,2018,5,0.349999994039536
2916,14,0,1,3,0,2018,3,380.0
2917,14,0,1,3,0,2019,3,800.0
2919,14,0,4,1,1,2019,5,0.490000009536743
2920,14,0,2,1,1,2019,5,2.90000009536743
2921,14,0,4,4,1,2019,5,0.389999985694885
2922,14,0,2,4,1,2019,5,1.5
2923,14,0,4,0,1,2019,5,0.709999978542328
2924,14,0,3,0,2,2019,3,46.0
2925,14,0,1,0,2,2019,3,1.0
2927,14,0,1,4,3,2019,3,41.0
2928,14,0,3,0,3,2019,3,690.0
2929,14,0,3,4,2,2019,3,280.0
2932,14,0,1,0,3,2019,3,51.0
2933,14,0,3,0,0,2019,3,3800.0
2934,14,0,1,0,0,2019,3,1600.0
2935,14,0,0,2,4,2019,4,12000.0
2936,14,0,4,3,1,2019,5,0.008899999782443
2937,14,0,2,3,1,2019,5,0.230000004172325
2939,14,0,3,1,2,2019,3,1200.0
2940,14,0,1,1,2,2019,3,480.0
2943,14,0,2,0,1,2019,5,4.0
2944,14,0,3,4,3,2019,3,4600.0
2945,14,0,3,3,0,2019,3,400.0
2946,14,0,3,3,2,2019,3,4.0
2947,14,0,1,3,3,2019,3,1.0
2948,14,0,1,3,2,2019,3,1.0
2949,14,0,3,3,3,2019,3,57.0
2950,14,0,3,3,3,2020,3,51.0
2951,14,0,1,3,2,2020,3,3.0
2952,14,0,1,3,3,2020,3,3.0
2953,14,0,3,3,2,2020,3,8.0
2954,14,0,3,3,0,2020,3,510.0
2955,14,0,3,4,3,2020,3,6100.0
2956,14,0,2,0,1,2020,5,6.30000019073486
2959,14,0,1,1,2,2020,3,660.0
2960,14,0,3,1,2,2020,3,1900.0
2961,14,0,2,3,1,2020,5,0.389999985694885
2962,14,0,4,3,1,2020,5,0.010999999940395
2964,14,0,1,0,0,2020,3,1800.0
2965,14,0,3,0,0,2020,3,5700.0
2966,14,0,1,0,3,2020,3,67.0
2969,14,0,3,4,2,2020,3,300.0
2970,14,0,3,0,3,2020,3,700.0
2971,14,0,1,4,3,2020,3,530.0
2973,14,0,1,0,2,2020,3,51.0
2974,14,0,3,0,2,2020,3,91.0
2975,14,0,4,0,1,2020,5,1.0
2976,14,0,2,4,1,2020,5,2.20000004768372
2977,14,0,4,4,1,2020,5,0.479999989271164
2978,14,0,2,1,1,2020,5,10.0
2979,14,0,4,1,1,2020,5,0.930000007152557
2981,14,0,1,3,0,2020,3,1000.0
2984,14,0,1,3,0,2021,3,1400.0
2986,14,0,4,1,1,2021,5,1.70000004768372
2987,14,0,2,1,1,2021,5,17.0
2988,14,0,4,4,1,2021,5,0.629999995231628
2989,14,0,2,4,1,2021,5,3.0
2990,14,0,4,0,1,2021,5,1.5
2991,14,0,2,0,1,2021,5,10.0
2992,14,0,3,0,2,2021,3,170.0
2993,14,0,1,0,2,2021,3,75.0
2995,14,0,1,4,3,2021,3,2100.0
2996,14,0,3,0,3,2021,3,940.0
2997,14,0,3,4,2,2021,3,320.0
2998,14,0,1,4,2,2021,3,27.0
3001,14,0,1,0,3,2021,3,140.0
3002,14,0,3,0,0,2021,3,8200.0
3003,14,0,1,0,0,2021,3,3100.0
3005,14,0,4,3,1,2021,5,0.030999999493361
3006,14,0,2,3,1,2021,5,0.479999989271164
3007,14,0,3,1,2,2021,3,2700.0
3008,14,0,1,1,2,2021,3,860.0
3011,14,0,3,4,3,2021,3,4100.0
3012,14,0,3,3,0,2021,3,1600.0
3013,14,0,3,3,2,2021,3,14.0
3014,14,0,1,3,3,2021,3,26.0
3015,14,0,1,3,2,2021,3,9.0
3016,14,0,3,3,3,2021,3,48.0
3017,14,0,3,3,3,2022,3,64.0
3018,14,0,1,3,2,2022,3,14.0
3019,14,0,1,3,3,2022,3,24.0
3020,14,0,3,3,2,2022,3,26.0
3021,14,0,3,3,0,2022,3,2700.0
3022,14,0,3,4,3,2022,3,5600.0
3025,14,0,1,1,2,2022,3,1200.0
3026,14,0,3,1,2,2022,3,4000.0
3027,14,0,2,3,1,2022,5,0.810000002384186
3028,14,0,4,3,1,2022,5,0.054000001400709
3030,14,0,1,0,0,2022,3,3600.0
3031,14,0,3,0,0,2022,3,11000.0
3032,14,0,1,0,3,2022,3,72.0
3035,14,0,3,4,2,2022,3,300.0
3036,14,0,3,0,3,2022,3,910.0
3037,14,0,1,4,3,2022,3,2600.0
3039,14,0,1,0,2,2022,3,54.0
3040,14,0,3,0,2,2022,3,180.0
3041,14,0,2,0,1,2022,5,12.0
3042,14,0,4,0,1,2022,5,2.0
3043,14,0,2,4,1,2022,5,5.09999990463257
3044,14,0,4,4,1,2022,5,0.800000011920929
3045,14,0,2,1,1,2022,5,21.0
3046,14,0,4,1,1,2022,5,2.5
3048,14,0,1,3,0,2022,3,2500.0
3051,14,0,1,3,0,2023,3,8200.0
3053,14,0,4,1,1,2023,5,3.59999990463257
3054,14,0,2,1,1,2023,5,22.0
3055,14,0,4,4,1,2023,5,1.20000004768372
3056,14,0,2,4,1,2023,5,7.59999990463257
3057,14,0,4,0,1,2023,5,2.70000004768372
3058,14,0,2,0,1,2023,5,15.0
3059,14,0,3,0,2,2023,3,360.0
3060,14,0,1,0,2,2023,3,150.0
3062,14,0,1,4,3,2023,3,2200.0
3063,14,0,3,0,3,2023,3,810.0
3064,14,0,3,4,2,2023,3,370.0
3065,14,0,1,4,2,2023,3,58.0
3068,14,0,1,0,3,2023,3,160.0
3070,14,0,1,0,0,2023,3,5200.0
3071,14,0,4,3,1,2023,5,0.280000001192093
3072,14,0,2,3,1,2023,5,2.29999995231628
3073,14,0,3,1,2,2023,3,4700.0
3074,14,0,1,1,2,2023,3,770.0
3077,14,0,3,4,3,2023,3,8400.0
3080,14,0,3,3,2,2023,3,71.0
3081,14,0,1,3,3,2023,3,38.0
3082,14,0,1,3,2,2023,3,19.0
3083,14,0,3,3,3,2023,3,100.0
3084,16,0,1,0,0,2010,3,130.0
3085,16,0,3,0,0,2010,3,6300.0
3086,16,0,3,0,2,2010,3,6.0
3087,16,0,1,4,0,2010,3,1500.0
3088,16,0,3,4,0,2010,3,6700.0
3089,16,0,1,4,2,2010,3,2.0
3090,16,0,3,4,2,2010,3,6.0
3091,16,0,3,4,3,2010,3,210.0
3092,16,0,1,1,0,2010,3,1700.0
3093,16,0,3,1,0,2010,3,9800.0
3094,16,0,1,1,2,2010,3,27.0
3095,16,0,3,1,2,2010,3,40.0
3096,16,0,1,1,3,2010,3,110.0
3097,16,0,3,1,3,2010,3,63.0
3098,16,0,1,3,0,2010,3,36.0
3099,16,0,3,3,0,2010,3,1000.0
3100,16,0,2,4,1,2010,5,0.08500000089407
3101,16,0,4,4,1,2010,5,0.023000000044704
3102,16,0,4,0,1,2010,5,0.439999997615814
3103,16,0,2,0,1,2010,5,0.189999997615814
3104,16,0,2,1,1,2010,5,0.012000000104308
3105,16,0,4,1,1,2010,5,0.003899999894202
3106,16,0,0,2,5,2010,4,3200.0
3107,16,0,4,3,1,2010,5,0.016000000759959
3108,16,0,2,3,1,2010,5,0.008600000292063
3109,16,0,5,0,1,2010,0,240.0
3110,16,0,5,3,1,2010,0,9.10000038146973
3111,16,0,5,4,1,2010,0,81.0
3112,16,0,5,1,1,2010,0,300.0
3113,16,0,6,0,1,2010,1,9.99999974737875e-05
3114,16,0,6,3,1,2010,1,1.80000006366754e-05
3115,16,0,6,4,1,2010,1,0.000159999995958
3116,16,0,6,1,1,2010,1,9.99999974737875e-05
3117,16,0,7,0,1,2010,2,5.90000009536743
3118,16,0,7,3,1,2010,2,1.0
3119,16,0,7,4,1,2010,2,9.39999961853027
3120,16,0,7,1,1,2010,2,5.90000009536743
3121,16,0,6,0,1,2011,1,9.7999996796716e-05
3122,16,0,6,3,1,2011,1,1.80000006366754e-05
3123,16,0,6,4,1,2011,1,0.000260000000708
3124,16,0,6,1,1,2011,1,0.000319999991916
3125,16,0,7,0,1,2011,2,5.69999980926514
3126,16,0,7,3,1,2011,2,1.0
3127,16,0,7,4,1,2011,2,15.0
3128,16,0,7,1,1,2011,2,18.0
3129,16,0,5,0,1,2011,0,180.0
3130,16,0,5,3,1,2011,0,6.5
3131,16,0,5,4,1,2011,0,79.0
3132,16,0,5,1,1,2011,0,460.0
3133,16,0,2,3,1,2011,5,0.003500000108033
3134,16,0,4,3,1,2011,5,0.014000000432134
3135,16,0,0,2,5,2011,4,6100.0
3136,16,0,0,2,4,2011,4,24.0
3137,16,0,4,1,1,2011,5,0.00789999961853
3138,16,0,2,1,1,2011,5,0.074000000953674
3139,16,0,2,0,1,2011,5,0.050000000745058
3140,16,0,4,0,1,2011,5,0.449999988079071
3141,16,0,4,4,1,2011,5,0.028000000864267
3142,16,0,2,4,1,2011,5,0.129999995231628
3143,16,0,3,3,0,2011,3,970.0
3144,16,0,1,3,0,2011,3,18.0
3145,16,0,3,1,3,2011,3,510.0
3146,16,0,1,1,3,2011,3,410.0
3147,16,0,3,1,2,2011,3,78.0
3148,16,0,1,1,2,2011,3,38.0
3150,16,0,1,1,0,2011,3,11000.0
3151,16,0,3,4,3,2011,3,260.0
3152,16,0,3,4,2,2011,3,6.0
3153,16,0,3,4,0,2011,3,8700.0
3154,16,0,1,4,0,2011,3,2500.0
3155,16,0,3,0,0,2011,3,6400.0
3156,16,0,1,0,0,2011,3,38.0
3157,16,0,1,0,0,2012,3,68.0
3158,16,0,3,0,0,2012,3,5700.0
3159,16,0,1,4,0,2012,3,7100.0
3161,16,0,3,4,2,2012,3,7.0
3162,16,0,1,4,3,2012,3,11.0
3163,16,0,3,4,3,2012,3,310.0
3166,16,0,1,1,2,2012,3,29.0
3167,16,0,3,1,2,2012,3,110.0
3168,16,0,1,1,3,2012,3,9200.0
3169,16,0,3,1,3,2012,3,9700.0
3170,16,0,1,3,0,2012,3,19.0
3171,16,0,3,3,0,2012,3,860.0
3172,16,0,2,4,1,2012,5,0.430000007152557
3173,16,0,4,4,1,2012,5,0.0489999987185
3174,16,0,4,0,1,2012,5,0.400000005960465
3175,16,0,2,0,1,2012,5,0.086999997496605
3176,16,0,2,1,1,2012,5,0.200000002980232
3177,16,0,4,1,1,2012,5,0.01799999922514
3178,16,0,0,2,4,2012,4,160.0
3180,16,0,4,3,1,2012,5,0.012000000104308
3181,16,0,2,3,1,2012,5,0.003800000064075
3182,16,0,5,0,1,2012,0,280.0
3183,16,0,5,3,1,2012,0,4.69999980926514
3184,16,0,5,4,1,2012,0,150.0
3185,16,0,5,1,1,2012,0,290.0
3186,16,0,6,0,1,2012,1,9.99999974737875e-05
3187,16,0,6,3,1,2012,1,1.80000006366754e-05
3188,16,0,6,4,1,2012,1,0.000590000010561
3189,16,0,6,1,1,2012,1,0.000690000015311
3190,16,0,7,0,1,2012,2,5.80000019073486
3191,16,0,7,3,1,2012,2,1.10000002384186
3192,16,0,7,4,1,2012,2,34.0
3193,16,0,7,1,1,2012,2,40.0
3194,16,0,6,0,1,2013,1,0.000119999996969
3195,16,0,6,3,1,2013,1,2.09999998332933e-05
3196,16,0,6,4,1,2013,1,0.00089999998454
3197,16,0,6,1,1,2013,1,0.001399999950081
3198,16,0,7,0,1,2013,2,7.0
3199,16,0,7,3,1,2013,2,1.20000004768372
3200,16,0,7,4,1,2013,2,52.0
3201,16,0,7,1,1,2013,2,80.0
3202,16,0,5,0,1,2013,0,280.0
3203,16,0,5,3,1,2013,0,4.19999980926514
3204,16,0,5,4,1,2013,0,170.0
3205,16,0,2,3,1,2013,5,0.005299999844283
3206,16,0,4,3,1,2013,5,0.010999999940395
3207,16,0,4,1,1,2013,5,0.03999999910593
3209,16,0,0,2,4,2013,4,780.0
3210,16,0,2,1,1,2013,5,0.419999986886978
3211,16,0,2,0,1,2013,5,0.140000000596046
3212,16,0,4,0,1,2013,5,0.360000014305115
3213,16,0,4,4,1,2013,5,0.068999998271465
3214,16,0,2,4,1,2013,5,0.449999988079071
3215,16,0,3,3,0,2013,3,760.0
3216,16,0,5,1,1,2013,0,410.0
3217,16,0,1,3,0,2013,3,24.0
3220,16,0,3,1,2,2013,3,130.0
3221,16,0,1,1,2,2013,3,42.0
3224,16,0,3,4,3,2013,3,370.0
3225,16,0,1,4,3,2013,3,5.0
3226,16,0,3,4,2,2013,3,7.0
3228,16,0,1,4,2,2013,3,1.0
3229,16,0,1,4,0,2013,3,7300.0
3230,16,0,3,0,0,2013,3,5200.0
3231,16,0,1,0,0,2013,3,120.0
3232,16,0,1,0,0,2014,3,310.0
3233,16,0,3,0,0,2014,3,4500.0
3234,16,0,1,0,2,2014,3,1.0
3235,16,0,1,4,0,2014,3,8400.0
3236,16,0,3,0,3,2014,3,32.0
3237,16,0,3,0,2,2014,3,1.0
3238,16,0,1,0,3,2014,3,2.0
3239,16,0,1,4,2,2014,3,4.0
3241,16,0,3,4,2,2014,3,8.0
3242,16,0,1,4,3,2014,3,6.0
3243,16,0,3,4,3,2014,3,450.0
3246,16,0,1,1,2,2014,3,32.0
3247,16,0,3,1,2,2014,3,150.0
3250,16,0,1,3,0,2014,3,46.0
3251,16,0,5,0,1,2014,0,290.0
3252,16,0,5,3,1,2014,0,6.69999980926514
3253,16,0,5,4,1,2014,0,190.0
3254,16,0,5,1,1,2014,0,530.0
3255,16,0,3,3,0,2014,3,700.0
3256,16,0,2,4,1,2014,5,0.479999989271164
3257,16,0,4,4,1,2014,5,0.090999998152256
3258,16,0,4,0,1,2014,5,0.310000002384186
3259,16,0,2,0,1,2014,5,0.360000014305115
3260,16,0,2,1,1,2014,5,0.660000026226044
3261,16,0,0,2,4,2014,4,1400.0
3263,16,0,4,1,1,2014,5,0.074000000953674
3264,16,0,4,3,1,2014,5,0.009999999776483
3265,16,0,2,3,1,2014,5,0.009999999776483
3266,16,0,6,0,1,2014,1,0.000190000006114
3267,16,0,6,3,1,2014,1,2.70000000455184e-05
3268,16,0,6,4,1,2014,1,0.001300000003539
3269,16,0,6,1,1,2014,1,0.002700000070035
3270,16,0,7,0,1,2014,2,11.0
3271,16,0,7,3,1,2014,2,1.60000002384186
3272,16,0,7,4,1,2014,2,74.0
3273,16,0,7,1,1,2014,2,160.0
3274,16,0,6,0,1,2015,1,0.000220000001718
3275,16,0,6,3,1,2015,1,2.80000003840541e-05
3276,16,0,6,4,1,2015,1,0.001700000022538
3277,16,0,6,1,1,2015,1,0.004900000058115
3278,16,0,7,0,1,2015,2,13.0
3279,16,0,7,3,1,2015,2,1.60000002384186
3280,16,0,7,4,1,2015,2,98.0
3281,16,0,7,1,1,2015,2,280.0
3282,16,0,4,3,1,2015,5,0.009200000204146
3283,16,0,2,3,1,2015,5,0.006099999882281
3284,16,0,4,1,1,2015,5,0.140000000596046
3286,16,0,0,2,4,2015,4,3800.0
3287,16,0,2,1,1,2015,5,1.20000004768372
3288,16,0,2,0,1,2015,5,0.170000001788139
3289,16,0,4,4,1,2015,5,0.119999997317791
3290,16,0,2,4,1,2015,5,0.519999980926514
3291,16,0,4,0,1,2015,5,0.310000002384186
3292,16,0,3,3,0,2015,3,600.0
3293,16,0,3,3,2,2015,3,5.0
3294,16,0,3,3,3,2015,3,36.0
3295,16,0,5,0,1,2015,0,240.0
3296,16,0,5,3,1,2015,0,6.5
3297,16,0,5,4,1,2015,0,220.0
3298,16,0,5,1,1,2015,0,790.0
3299,16,0,1,3,0,2015,3,30.0
3302,16,0,3,1,2,2015,3,340.0
3303,16,0,1,1,2,2015,3,190.0
3306,16,0,3,4,3,2015,3,840.0
3307,16,0,1,4,3,2015,3,200.0
3308,16,0,3,4,2,2015,3,65.0
3310,16,0,1,4,2,2015,3,53.0
3311,16,0,1,0,3,2015,3,5.0
3312,16,0,3,0,2,2015,3,14.0
3313,16,0,3,0,3,2015,3,120.0
3314,16,0,1,4,0,2015,3,9800.0
3315,16,0,3,0,0,2015,3,4600.0
3316,16,0,1,0,0,2015,3,190.0
3317,16,0,1,0,0,2016,3,570.0
3318,16,0,3,0,0,2016,3,5100.0
3319,16,0,1,0,2,2016,3,52.0
3320,16,0,1,4,0,2016,3,12000.0
3321,16,0,3,0,3,2016,3,460.0
3322,16,0,3,0,2,2016,3,31.0
3323,16,0,1,0,3,2016,3,280.0
3324,16,0,1,4,2,2016,3,99.0
3326,16,0,3,4,2,2016,3,160.0
3327,16,0,1,4,3,2016,3,160.0
3328,16,0,3,4,3,2016,3,1400.0
3331,16,0,1,1,2,2016,3,180.0
3332,16,0,3,1,2,2016,3,540.0
3335,16,0,1,3,0,2016,3,62.0
3336,16,0,5,0,1,2016,0,240.0
3337,16,0,5,3,1,2016,0,12.0
3338,16,0,5,4,1,2016,0,250.0
3339,16,0,5,1,1,2016,0,1100.0
3340,16,0,3,3,3,2016,3,39.0
3341,16,0,3,3,2,2016,3,2.0
3342,16,0,3,3,0,2016,3,640.0
3343,16,0,4,0,1,2016,5,0.360000014305115
3344,16,0,2,4,1,2016,5,0.589999973773956
3345,16,0,4,4,1,2016,5,0.159999996423721
3346,16,0,2,0,1,2016,5,0.920000016689301
3347,16,0,2,1,1,2016,5,1.20000004768372
3348,16,0,0,2,4,2016,4,5700.0
3350,16,0,4,1,1,2016,5,0.219999998807907
3351,16,0,2,3,1,2016,5,0.012000000104308
3352,16,0,4,3,1,2016,5,0.009700000286102
3353,16,0,6,0,1,2016,1,0.00034999998752
3354,16,0,6,3,1,2016,1,4.19999996665865e-05
3355,16,0,6,4,1,2016,1,0.002199999988079
3356,16,0,6,1,1,2016,1,0.007100000046194
3357,16,0,7,0,1,2016,2,20.0
3358,16,0,7,3,1,2016,2,2.5
3359,16,0,7,4,1,2016,2,130.0
3360,16,0,7,1,1,2016,2,410.0
3361,16,0,6,0,1,2017,1,0.000460000010207
3362,16,0,6,3,1,2017,1,5.2999999752501e-05
3363,16,0,6,4,1,2017,1,0.002799999900162
3364,16,0,6,1,1,2017,1,0.009999999776483
3365,16,0,7,0,1,2017,2,27.0
3366,16,0,7,3,1,2017,2,3.09999990463257
3367,16,0,7,4,1,2017,2,160.0
3368,16,0,7,1,1,2017,2,590.0
3369,16,0,4,3,1,2017,5,0.009399999864399
3370,16,0,2,3,1,2017,5,0.009899999946356
